teamId,location,name,abbreviation,displayName,shortDisplayName,color,alternateColor,logoURL,venueId,slug
660,United States,United States,USA,United States,USA,213065,d42339,https://a.espncdn.com/i/teamlogos/countries/500/usa.png,8673,usa
789,Goztepe,Goztepe,GOZ,Goztepe,Goztepe,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/789.png,8447,team.goztepe
793,Al Shabab,Al Shabab,SHA,Al Shabab,Al Shabab,FFAC1C,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/793.png,5344,team.al_shabab
817,Al Nassr,Al Nassr,NSR,Al Nassr,Al Nassr,f7f316,1c31ce,https://a.espncdn.com/i/teamlogos/soccer/500/817.png,5344,team.al_nassr
819,Flamengo,Flamengo,FLA,Flamengo,Flamengo,C60000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/819.png,5120,bra.flamengo
858,Saprissa,Saprissa,SAP,Saprissa,Saprissa,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/858.png,5945,crc.saprissa
862,Herediano,Herediano,HER,Herediano,Herediano,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/862.png,3446,crc.herediano
874,Corinthians,Corinthians,COR,Corinthians,Corinthians,000000,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/874.png,5375,bra.corinthians
882,El Nacional,El Nacional,ELN,El Nacional,El Nacional,f60404,000000,https://a.espncdn.com/i/teamlogos/soccer/500/882.png,1659,ecu.el_nacional
885,Universidad Católica,Universidad Católica,CDUC,Universidad Católica,U Católica,0a4f8d,000000,https://a.espncdn.com/i/teamlogos/soccer/500/885.png,5406,chi.universidad_catolica
909,F.C. København,F.C. København,KBH,F.C. København,København,ffffff,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/909.png,2209,den.fc_copenhagen
929,Al Hilal,Al Hilal,HIL,Al Hilal,Al Hilal,1c31ce,e3e4ed,https://a.espncdn.com/i/teamlogos/soccer/500/929.png,5344,team.al_hilal
936,Sint-Truidense,Sint-Truidense,STVV,Sint-Truidense,Sint-Truidense,f8ea2c,000000,https://a.espncdn.com/i/teamlogos/soccer/500/936.png,2804,bel.st._truiden
938,Racing Genk,Racing Genk,GENK,Racing Genk,Genk,0000ff,cccccc,https://a.espncdn.com/i/teamlogos/soccer/500/938.png,4587,bel.racing_genk
977,Shanghai Shenhua,Shanghai Shenhua,SHE,Shanghai Shenhua,Shanghai Sh.,C60000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/977.png,6257,team.shanghai_shenhua
991,Beerschot,Beerschot,BEER,Beerschot,Beerschot,695196,f2ff00,https://a.espncdn.com/i/teamlogos/soccer/500/991.png,8060,bel.germinal_beerschot
997,Trabzonspor,Trabzonspor,TRAB,Trabzonspor,Trabzonspor,5699eb,8E003B,https://a.espncdn.com/i/teamlogos/soccer/500/997.png,7010,tur.trabzonspor
1007,Defensor Sporting,Defensor Sporting,DSC,Defensor Sporting,Defensor,3e188b,000000,https://a.espncdn.com/i/teamlogos/soccer/500/1007.png,5411,uru.defensor_sporting
1011,Delfín,Delfín,DEL,Delfín,Delfín,212121,000000,https://a.espncdn.com/i/teamlogos/soccer/500/1011.png,3708,ecu.delfin
1038,Jamaica,Jamaica,JAM,Jamaica,Jamaica,348b42,f9e032,https://a.espncdn.com/i/teamlogos/countries/500/jam.png,0,jam
1068,Atlético Madrid,Atlético Madrid,ATM,Atlético Madrid,Atlético,ca3624,c3c3c3,https://a.espncdn.com/i/teamlogos/soccer/500/1068.png,7376,esp.atletico_madrid
1382,Austria Vienna,Austria Vienna,VIE,Austria Vienna,Vienna,745692,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/1382.png,4523,aut.austria_vienna
1538,Levante,Levante,LEV,Levante,Levante,C8142F,000000,https://a.espncdn.com/i/teamlogos/soccer/500/1538.png,1628,esp.levante
1895,Besiktas,Besiktas,BES,Besiktas,Besiktas,ffffff,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/1895.png,6021,tur.besiktas
1929,Benfica,Benfica,BEN,Benfica,Benfica,ca281d,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/1929.png,1470,por.benfica
1936,Internacional,Internacional,INT,Internacional,Internacional,C60000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/1936.png,5376,bra.internacional
1941,Spartak Moscow,Spartak Moscow,SPM,Spartak Moscow,Spartak,DB170C,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/1941.png,6025,rus.spartak_moscow
1963,CSKA Moscow,CSKA Moscow,CSK,CSKA Moscow,CSKA Moscow,811438,000000,https://a.espncdn.com/i/teamlogos/soccer/500/1963.png,6903,rus.cska_moscow
2022,Cruzeiro,Cruzeiro,CRU,Cruzeiro,Cruzeiro,0093EC,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/2022.png,5109,bra.cruzeiro
2026,São Paulo,São Paulo,SAO,São Paulo,São Paulo,C60000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2026.png,5486,bra.sao_paulo
2029,Palmeiras,Palmeiras,PAL,Palmeiras,Palmeiras,417505,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/2029.png,6053,bra.palmeiras
2052,Beijing Guoan,Beijing Guoan,GUO,Beijing Guoan,Beijing,02a300,FFF212,https://a.espncdn.com/i/teamlogos/soccer/500/2052.png,6571,team.beijing_guoan
2057,Alajuelense,Alajuelense,ALA,Alajuelense,Alajuelense,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2057.png,5947,crc.alajuelense
2250,Sporting CP,Sporting CP,SCP,Sporting CP,Sporting,008127,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/2250.png,2352,por.sporting_lisbon
2256,Boavista,Boavista,BOA,Boavista,Boavista,1a1a1a,cdcdcd,https://a.espncdn.com/i/teamlogos/soccer/500/2256.png,5915,por.boavista
2276,Al Ittihad,Al Ittihad,ITT,Al Ittihad,Al Ittihad,ffff00,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2276.png,5344,team.al-ittihad
2290,Red Star Belgrade,Red Star Belgrade,RSB,Red Star Belgrade,Red Star,FF0000,0000dd,https://a.espncdn.com/i/teamlogos/soccer/500/2290.png,0,team.red_star_belgrade
2339,Djurgården,Djurgården,DJU,Djurgården,Djurgården,64a6e1,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/2339.png,6596,swe.djurgarden
2405,Malaysia,Malaysia,MAS,Malaysia,Malaysia,ffd933,23449c,https://a.espncdn.com/i/teamlogos/countries/500/mas.png,0,mas
2428,Hannover 96,Hannover 96,H96,Hannover 96,Hannover,179D33,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/2428.png,1542,ger.hannover_96
2496,Dinamo Bucuresti,Dinamo Bucuresti,DBUC,Dinamo Bucuresti,D Bucuresti,ff1626,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/2496.png,8839,dinamo_bucuresti
2497,Apoel Nicosia,Apoel Nicosia,APO,Apoel Nicosia,Apoel,000099,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2497.png,0,chp.apoel_nicosia
2500,Airdrieonians,Airdrieonians,AIR,Airdrieonians,Airdrieonians,C8142F,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/2500.png,269,sco.airdrie_utd
2502,Nice,Nice,NICE,Nice,Nice,ef2f24,e2d3d7,https://a.espncdn.com/i/teamlogos/soccer/500/2502.png,5324,fra.nice
2506,Arminia Bielefeld,Arminia Bielefeld,DSC,Arminia Bielefeld,Bielefeld,00599f,2c2d37,https://a.espncdn.com/i/teamlogos/soccer/500/2506.png,0,ger.arminia_bielefeld
2533,Zenit St Petersburg,Zenit St Petersburg,ZEN,Zenit St Petersburg,Zenit,0098dc,FFFFFF,https://a.espncdn.com/i/teamlogos/soccer/500/2533.png,6931,rus.zenit_st_petersburg
2539,Dinamo Minsk,Dinamo Minsk,MNSK,Dinamo Minsk,Dinamo Minsk,5f65bb,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2539.png,0,team.dinamo_minsk
2564,Shamrock Rovers,Shamrock Rovers,SHR,Shamrock Rovers,Shamrock,288A00,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2564.png,4472,irl.shamrock
2566,Excelsior,Excelsior,EXC,Excelsior,Excelsior,000000,b41226,https://a.espncdn.com/i/teamlogos/soccer/500/2566.png,4377,ned.excelsior
2567,Burton Albion,Burton Albion,BRT,Burton Albion,Burton Albion,ffff00,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/2567.png,1699,eng.burton_albion
2574,Empoli,Empoli,EMP,Empoli,Empoli,005bdd,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/2574.png,2591,ita.empoli
2594,Crawley Town,Crawley Town,CRA,Crawley Town,Crawley,C8142F,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/2594.png,1502,eng.crawley_town
2613,Cove Rangers,Cove Rangers,COVE,Cove Rangers,Cove Rangers,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2613.png,7858,team.cove-rangers
2619,Kazakhstan,Kazakhstan,KAZ,Kazakhstan,Kazakhstan,00abc2,ffec2d,https://a.espncdn.com/i/teamlogos/countries/500/kaz.png,5344,kaz
2627,Trinidad and Tobago,Trinidad and Tobago,TRI,Trinidad and Tobago,Trin & Tob,c8102e,000000,https://a.espncdn.com/i/teamlogos/countries/500/tri.png,4799,tri
2637,Barbados,Barbados,BRB,Barbados,Barbados,00267F,FFC726,https://a.espncdn.com/i/teamlogos/countries/500/brb.png,0,brb
2638,Antigua and Barbuda,Antigua and Barbuda,ATG,Antigua and Barbuda,Antigua Barbuda,c8102e,000000,https://a.espncdn.com/i/teamlogos/countries/500/atg.png,4995,atg
2640,Bahamas,Bahamas,BAH,Bahamas,Bahamas,00A9CE,FDDA25,https://a.espncdn.com/i/teamlogos/countries/500/bah.png,0,bah
2641,Belize,Belize,BLZ,Belize,Belize,D90F19,171696,https://a.espncdn.com/i/teamlogos/countries/500/blz.png,0,blz
2642,Aruba,Aruba,ARU,Aruba,Aruba,418FDE,FBE122,https://a.espncdn.com/i/teamlogos/countries/500/aru.png,0,aru
2643,Bermuda,Bermuda,BER,Bermuda,Bermuda,c8102e,0033a0,https://a.espncdn.com/i/teamlogos/countries/500/ber.png,0,ber
2644,British Virgin Islands,British Virgin Islands,BVI,British Virgin Islands,Br Virgin Isl,0033a0,c8102e,https://a.espncdn.com/i/teamlogos/countries/500/bvr.png,0,bvr
2645,US Virgin Islands,US Virgin Islands,USVI,US Virgin Islands,US Virgin Isl,FFFFFF,0033a0,https://a.espncdn.com/i/teamlogos/countries/500/vir.png,0,vir
2646,Cayman Islands,Cayman Islands,CAY,Cayman Islands,Cayman Isl,ff0000,0033a0,https://a.espncdn.com/i/teamlogos/countries/500/cay.png,7614,cay
2647,Cuba,Cuba,CUB,Cuba,Cuba,cb1515,002a8f,https://a.espncdn.com/i/teamlogos/countries/500/cub.png,0,cub
2649,Dominican Republic,Dominican Republic,DOM,Dominican Republic,Dominican Rep,002d62,ce1127,https://a.espncdn.com/i/teamlogos/countries/500/dom.png,0,dom
2650,El Salvador,El Salvador,SLV,El Salvador,El Salvador,0537e4,000000,https://a.espncdn.com/i/teamlogos/countries/500/slv.png,4061,slv
2651,Grenada,Grenada,GRN,Grenada,Grenada,EF3340,009739,https://a.espncdn.com/i/teamlogos/countries/500/grn.png,0,grn
2652,Guatemala,Guatemala,GUA,Guatemala,Guatemala,4997d0,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/gua.png,6072,gua
2653,Guyana,Guyana,GUY,Guyana,Guyana,fff200,22b14c,https://a.espncdn.com/i/teamlogos/countries/500/guy.png,0,guy
2654,Haiti,Haiti,HAI,Haiti,Haiti,0033a0,D20300,https://a.espncdn.com/i/teamlogos/countries/500/hai.png,0,hai
2655,Montserrat,Montserrat,MSR,Montserrat,Montserrat,012169,C8102E,https://a.espncdn.com/i/teamlogos/countries/500/msr.png,0,msr
2658,Nicaragua,Nicaragua,NCA,Nicaragua,Nicaragua,333ebd,000000,https://a.espncdn.com/i/teamlogos/countries/500/nca.png,9931,nca
2659,Panama,Panama,PAN,Panama,Panama,d21034,005293,https://a.espncdn.com/i/teamlogos/countries/500/pan.png,1515,pan
2661,St. Lucia,St. Lucia,LCA,St. Lucia,St Lucia,0077C8,FFD100,https://a.espncdn.com/i/teamlogos/countries/500/lca.png,0,lca
2662,St. Kitts and Nevis,St. Kitts and Nevis,SKN,St. Kitts and Nevis,St Kitts & Nevis,228B22,000000,https://a.espncdn.com/i/teamlogos/countries/500/skn.png,0,skn
2664,Suriname,Suriname,SUR,Suriname,Suriname,007A33,C8102E,https://a.espncdn.com/i/teamlogos/countries/500/sur.png,0,sur
2665,Turks and Caicos Islands,Turks and Caicos Islands,TCA,Turks and Caicos Islands,Turks and Caicos,000080,FFD700,https://a.espncdn.com/i/teamlogos/countries/500/tca.png,0,tca
2670,Libertad,Libertad,LIB,Libertad,Libertad,212121,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2670.png,5457,par.libertad
2671,Cerro Porteño,Cerro Porteño,CPT,Cerro Porteño,Cerro Porteño,EF2D24,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2671.png,5407,par.cerro_porteno
2672,Deportivo Cali,Deportivo Cali,DCI,Deportivo Cali,Cali,046d04,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2672.png,4046,col.deportivo_cali
2673,Sporting Cristal,Sporting Cristal,SCR,Sporting Cristal,Cristal,3bb8e2,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2673.png,5414,per.sporting_cristal
2674,Santos,Santos,SAN,Santos,Santos,000000,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/2674.png,5480,bra.santos
2675,Olimpia,Olimpia,OLI,Olimpia,Olimpia,1a1a1a,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/2675.png,5455,par.olimpia
2678,Cobreloa,Cobreloa,COB,Cobreloa,Cobreloa,050505,050505,https://a.espncdn.com/i/teamlogos/soccer/500/2678.png,6236,chi.cobreloa
2680,Alianza Lima,Alianza Lima,ALM,Alianza Lima,Alianza Lima,0000ff,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2680.png,5580,per.alianza_lima
2681,Bolívar,Bolívar,BOL,Bolívar,Bolívar,3c96c4,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2681.png,1913,bol.bolivar
2683,Peñarol,Peñarol,PEN,Peñarol,Peñarol,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2683.png,6608,uru.penarol
2684,Nacional,Nacional,NAC,Nacional,Nacional,345BBC,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/2684.png,1856,uru.nacional
2685,Universitario,Universitario,UNI,Universitario,Universitario,ffffbf,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2685.png,5095,per.universitario
2686,Barcelona SC,Barcelona SC,BAR,Barcelona SC,Barcelona,ffff00,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2686.png,5294,ecu.barcelona
2687,The Strongest,The Strongest,STR,The Strongest,Strongest,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2687.png,1913,bol.the_strongest
2688,Colo Colo,Colo Colo,COL,Colo Colo,Colo Colo,050505,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2688.png,2658,chi.colo_colo
2690,Independiente Medellín,Independiente Medellín,DIM,Independiente Medellín,Ind. Medellín,d70000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2690.png,5393,col.independiente_medellin
2715,Molde,Molde,MOL,Molde,Molde,000099,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/2715.png,4286,team.molde
2720,Malmö FF,Malmö FF,MAL,Malmö FF,Malmö,5699eb,052a87,https://a.espncdn.com/i/teamlogos/soccer/500/2720.png,4277,swe.malmo_ff
2722,Young Boys,Young Boys,YB,Young Boys,Young Boys,ffdd00,FFFFFF,https://a.espncdn.com/i/teamlogos/soccer/500/2722.png,1879,sui.young_boys
2726,ADO Den Haag,ADO Den Haag,ADO,ADO Den Haag,ADO Den Haag,307B64,a0ffe5,https://a.espncdn.com/i/teamlogos/soccer/500/2726.png,4379,ned.ado_den_haag
2727,FC Volendam,FC Volendam,VOL,FC Volendam,FC Volendam,F7AA25,9de1ff,https://a.espncdn.com/i/teamlogos/soccer/500/2727.png,3474,ned.fc_volendam
2728,Martinique,Martinique,MTQ,Martinique,Martinique,0537e4,000000,https://a.espncdn.com/i/teamlogos/countries/500/marq.png,0,marq
2731,Accrington Stanley,Accrington Stanley,ACC,Accrington Stanley,Accrington,C8142F,5CBFEB,https://a.espncdn.com/i/teamlogos/soccer/500/2731.png,1445,eng.accrington_stanley
2734,Sampdoria,Sampdoria,SAM,Sampdoria,Sampdoria,2234a4,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/2734.png,2590,ita.sampdoria
2737,Albacete,Albacete,ALB,Albacete,Albacete,BC0814,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/2737.png,1407,esp.albacete
2750,Argentina,Argentina,ARG,Argentina,Argentina,74acdf,173e69,https://a.espncdn.com/i/teamlogos/countries/500/arg.png,10141,arg.w
2751,Australia,Australia,AUS,Australia,Australia,2a2d7c,ed2f31,https://a.espncdn.com/i/teamlogos/countries/500/aus.png,5966,aus.w
2752,Brazil,Brazil,BRA,Brazil,Brazil,fee000,009c37,https://a.espncdn.com/i/teamlogos/countries/500/bra.png,6439,
2753,Canada,Canada,CAN,Canada,Canada ,ed2224,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/can.png,6987,can.w
2755,France,France,FRA,France,France,002f79,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/fra.png,5324,fra.w
2756,Germany,Germany,GER,Germany,Germany,000000,db2c32,https://a.espncdn.com/i/teamlogos/countries/500/ger.png,2996,ger.w
2758,Japan,Japan,JPN,Japan,Japan,ed1c24,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/jpn.png,0,jpn.w
2761,Nigeria,Nigeria,NGA,Nigeria,Nigeria,008751,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/nga.png,0,nga.w
2765,United States,United States,USA,United States,USA,213065,d42339,https://a.espncdn.com/i/teamlogos/countries/500/usa.png,6072,usa.w
2790,RB Salzburg,RB Salzburg,SLZ,RB Salzburg,RB Salzburg,d82c3a,052a87,https://a.espncdn.com/i/teamlogos/soccer/500/2790.png,5922,aut.sv_salzburg
2812,Mexico,Mexico,MEX,Mexico,Mexico,5bbd19,ea2300,https://a.espncdn.com/i/teamlogos/countries/500/mex.png,5519,mex.w
2829,United States U23,United States U23,USA,United States U23,USA U23,ffffff,C60000,https://a.espncdn.com/i/teamlogos/countries/500/usa.png,0,usa.u23
2832,Edinburgh City,Edinburgh City,EDI,Edinburgh City,Edinburgh City,000000,000000,,2654,team.edinburgh-city
2894,Costa Rica,Costa Rica,CRC,Costa Rica,Costa Rica,ce1126,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/crc.png,0,crc.w
2895,Panama,Panama,PAN,Panama,Panama,d60a14,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/pan.png,9195,pan.w
2919,Once Caldas,Once Caldas,CAL,Once Caldas,Once Caldas,000000,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/2919.png,5421,col.once_caldas
2922,Getafe,Getafe,GET,Getafe,Getafe,0000ff,C8142F,https://a.espncdn.com/i/teamlogos/soccer/500/2922.png,4154,esp.getafe
2923,Palermo,Palermo,PAL,Palermo,Palermo,F9BED4,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/2923.png,1608,ita.palermo
2925,Cagliari,Cagliari,CAG,Cagliari,Cagliari,282846,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/2925.png,7400,ita.cagliari
2942,Otelul Galati,Otelul Galati,OTL,Otelul Galati,Otelul Galat,,,https://a.espncdn.com/i/teamlogos/soccer/500/2942.png,0,rom.otelul_galati
2950,Mainz,Mainz,M05,Mainz,Mainz,DA0308,000055,https://a.espncdn.com/i/teamlogos/soccer/500/2950.png,4450,ger.mainz
2975,Instituto (Córdoba),Instituto (Córdoba),IACC,Instituto (Córdoba),Instituto,C60000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2975.png,5557,arg.instituto_de_cordoba
2980,Bodo/Glimt,Bodo/Glimt,BODO,Bodo/Glimt,Bodo/Glimt,FCEE33,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/2980.png,1510,team.bodoglimt
2986,AaB,AaB,AaB,AaB,AaB,b51c21,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2986.png,5010,den.aab
2991,Akhmat Grozny,Akhmat Grozny,GRZ,Akhmat Grozny,Akhmat Grozny,499e55,000000,https://a.espncdn.com/i/teamlogos/soccer/500/2991.png,4414,team.terek-grozny
2994,Braga,Braga,BRAG,Braga,Braga,de1f26,2b6a36,https://a.espncdn.com/i/teamlogos/soccer/500/2994.png,3439,por.braga
2997,Alemannia Aachen,Alemannia Aachen,AAC,Alemannia Aachen,Aachen,1a1a1a,1a1a1a,,0,ger.alemania_aachen
3067,TSV Eintracht Braunschweig,TSV Eintracht Braunschweig,EBS,TSV Eintracht Braunschweig,E Braunschweig,ffde16,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/3067.png,3839,ger.tsv_eintracht_braunschweig
3070,SpVgg Greuther Furth,SpVgg Greuther Furth,SGF,SpVgg Greuther Furth,Greuther Furth,288A00,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/3070.png,4183,ger.spvgg_greuther_frth
3101,FC Nordsjælland,FC Nordsjælland,FCN,FC Nordsjælland,Nordsjælland,CF010E,0093EC,https://a.espncdn.com/i/teamlogos/soccer/500/3101.png,1376,den.fc_nordsjlland
3129,Bromley,Bromley,BRO,Bromley,Bromley,ffffff,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/3129.png,6740,betbrain.bromley
3132,Randers FC,Randers FC,RAN,Randers FC,Randers,81c0ff,ff6600,https://a.espncdn.com/i/teamlogos/soccer/500/3132.png,4933,den.randers_fc
3153,Viborg FF,Viborg FF,VIB,Viborg FF,Viborg,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/3153.png,2808,den.viborg_ff
3236,Le Havre AC,Le Havre AC,HAC,Le Havre AC,Le Havre AC,011F68,ededed,https://a.espncdn.com/i/teamlogos/soccer/500/3236.png,4844,fra.le_havre_ac
3240,Salernitana,Salernitana,SAL,Salernitana,Salernitana,990000,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/3240.png,4939,ita.salernitana
3243,Stade de Reims,Stade de Reims,REIM,Stade de Reims,Reims,ef2f24,0000bf,https://a.espncdn.com/i/teamlogos/soccer/500/3243.png,4725,fra.stade_de_reims
3263,Genoa,Genoa,GEN,Genoa,Genoa,08305d,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/3263.png,2590,ita.genoa
3307,SC Paderborn 07,SC Paderborn 07,SCP,SC Paderborn 07,Paderborn,0000dd,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/3307.png,3845,ger.sc_paderborn_07
3337,Cesena,Cesena,CES,Cesena,Cesena,1a1a1a,000099,https://a.espncdn.com/i/teamlogos/soccer/500/3337.png,2747,ita.cesena
3362,NK Celje,NK Celje,NKC,NK Celje,NK Celje,000099,ff6600,https://a.espncdn.com/i/teamlogos/soccer/500/3362.png,8776,team.nk_publikum_celje.betbrain
3372,Cienciano del Cusco,Cienciano del Cusco,CIE,Cienciano del Cusco,Cienciano,C60000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/3372.png,5409,team.cienciano_del_cusco.betbrain
3395,Goiás,Goiás,GOI,Goiás,Goiás,417505,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/3395.png,7140,betbrain.gois_ec
3445,Fluminense,Fluminense,FLU,Fluminense,Fluminense,7E0202,417505,https://a.espncdn.com/i/teamlogos/soccer/500/3445.png,5120,bra.fluminense_fc
3448,Guarani,Guarani,GUA,Guarani,Guarani,417505,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/3448.png,7067,bra.guarani_fc
3454,Vasco da Gama,Vasco da Gama,VAS,Vasco da Gama,Vasco,000000,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/3454.png,5151,bra.cr_vasco_da_gama
3456,Coritiba,Coritiba,CFC,Coritiba,Coritiba,417505,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/3456.png,3265,bra.coritiba_fbc
3457,Vitória,Vitória,VIT,Vitória,Vitória,C6101C,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/3457.png,5627,bra.ec_vitoria
3458,Athletico-PR,Athletico-PR,CAP,Athletico-PR,Athletico-PR,D80518,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/3458.png,5196,bra.atletico_paranaense
3459,Ponte Preta,Ponte Preta,PON,Ponte Preta,Ponte Preta,000000,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/3459.png,5478,bra.aa_ponte_preta
3472,C.D. Nacional,C.D. Nacional,CDN,C.D. Nacional,Nacional,000000,000099,https://a.espncdn.com/i/teamlogos/soccer/500/3472.png,4724,por.cd_nacional_de_madeira
3610,Cercle Brugge KSV,Cercle Brugge KSV,CBK,Cercle Brugge KSV,Cercle Brugge,048a28,cccccc,https://a.espncdn.com/i/teamlogos/soccer/500/3610.png,1809,bel.cercle_brugge_ksv
3611,KAA Gent,KAA Gent,GENT,KAA Gent,KAA Gent,0000ff,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/3611.png,6260,bel.kaa_gent
3616,Royal Charleroi SC,Royal Charleroi SC,CHA,Royal Charleroi SC,Royal Charleroi,000000,fe2a9b,https://a.espncdn.com/i/teamlogos/soccer/500/3616.png,2800,bel.royal_charleroi_sc
3643,Kayserispor,Kayserispor,KAY,Kayserispor,Kayserispor,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/3643.png,4662,tur.kayserispor
3691,Sivasspor,Sivasspor,SIV,Sivasspor,Sivasspor,bc0e17,000000,https://a.espncdn.com/i/teamlogos/soccer/500/3691.png,8006,tur.sivasspor
3696,Moreirense,Moreirense,MOR,Moreirense,Moreirense,288A00,000000,https://a.espncdn.com/i/teamlogos/soccer/500/3696.png,4951,por.moreirense
3699,Gil Vicente,Gil Vicente,GVFC,Gil Vicente,Gil Vicente,de1f26,FFFFFF,https://a.espncdn.com/i/teamlogos/soccer/500/3699.png,4722,por.gil_vicente
3706,Go Ahead Eagles,Go Ahead Eagles,GAE,Go Ahead Eagles,Go Ahead Eagles,F80017,8f0058,https://a.espncdn.com/i/teamlogos/soccer/500/3706.png,2484,ned.go_ahead_eagles
3707,FC Emmen,FC Emmen,EMM,FC Emmen,Emmen,F80017,6d7084,https://a.espncdn.com/i/teamlogos/soccer/500/3707.png,4314,ned.fc_emmen_vv
3708,Heracles Almelo,Heracles Almelo,HER,Heracles Almelo,Heracles,000000,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/3708.png,1723,ned.sc_heracles_almelo
3728,TOP Oss,TOP Oss,TOP,TOP Oss,TOP Oss,C60000,0000d4,https://a.espncdn.com/i/teamlogos/soccer/500/3728.png,2166,ned.toposs
3730,MVV Maastricht,MVV Maastricht,MVV,MVV Maastricht,Maastricht,C60000,8ac9f8,https://a.espncdn.com/i/teamlogos/soccer/500/3730.png,2482,ned.mvv_maastricht
3731,VVV-Venlo,VVV-Venlo,VVV,VVV-Venlo,VVV Venlo,FFE64B,0a459c,https://a.espncdn.com/i/teamlogos/soccer/500/3731.png,2085,ned.vvv_venlo
3732,FC Eindhoven,FC Eindhoven,EIN,FC Eindhoven,FC Eindhoven,0000d4,cdcdcd,https://a.espncdn.com/i/teamlogos/soccer/500/3732.png,3415,ned.fc_eindhoven
